,year,month,R1,temp_mean,temp_max,temp_min,country_code
1668,2004,11,72.7,2.81,5.38,0.39,CZE
1669,2004,12,22.2,-0.8400000000000001,1.3599999999999999,-2.8200000000000003,CZE
1670,2004,1,35.0,-0.43333333333333335,,,DNK
1671,2004,2,24.666666666666668,1.9666666666666668,,,DNK
1672,2004,3,32.666666666666664,3.8000000000000003,,,DNK
1673,2004,4,33.5,8.166666666666666,,,DNK
1674,2004,5,41.5,11.866666666666667,,,DNK
1675,2004,6,42.666666666666664,14.133333333333333,,,DNK
1676,2004,7,89.0,15.9,,,DNK
1677,2004,8,58.0,18.8,,,DNK
1678,2004,9,36.333333333333336,14.200000000000001,,,DNK
1679,2004,10,94.0,9.866666666666667,,,DNK
1680,2004,11,41.5,5.466666666666666,,,DNK
1681,2004,12,45.0,4.066666666666666,,,DNK
1682,2004,2,66.33333333333333,19.933333333333334,,,DOM
1683,2004,3,399.3333333333333,25.099999999999998,,,DOM
1684,2004,12,205.0,25.25,,,DOM
1685,2004,1,14.0,14.02,20.8,-20.880000000000003,EGY
1686,2004,2,9.75,15.86,22.380000000000003,9.74,EGY
1687,2004,3,8.8,19.46,26.04,13.26,EGY
1688,2004,4,0.8,22.02,28.96,15.1,EGY
1689,2004,5,0.6,26.5,31.860000000000003,12.78,EGY
1690,2004,6,0.0,28.1,34.06,21.52,EGY
1691,2004,7,0.0,30.160000000000004,36.78,23.36,EGY
1692,2004,8,0.0,29.5,35.620000000000005,23.32,EGY
1693,2004,9,0.0,27.660000000000004,34.4,15.26,EGY
1694,2004,12,11.4,15.379999999999999,21.64,10.120000000000001,EGY
1695,2004,2,39.0,27.1,32.2,22.6,GNQ
1696,2004,7,257.0,24.7,27.8,22.2,GNQ
1697,2004,9,196.0,25.1,28.3,22.1,GNQ
1698,2004,1,29.0,20.375,28.3,12.425,ETH
1699,2004,2,94.33333333333333,19.433333333333334,28.666666666666668,10.566666666666666,ETH
1700,2004,3,34.5,21.925,29.925,13.925,ETH
1701,2004,4,111.0,17.9,23.9,11.9,ETH
1702,2004,5,1718.6666666666667,22.766666666666666,26.8,10.8,ETH
1703,2004,6,124.66666666666667,25.549999999999997,31.75,17.5,ETH
1704,2004,7,218.0,16.4,21.5,11.3,ETH
1705,2004,8,217.33333333333334,20.166666666666668,,,ETH
1706,2004,9,122.0,16.5,22.2,10.9,ETH
1707,2004,12,23.333333333333332,19.150000000000002,,,ETH
1708,2004,1,169.0,3.5,,,FRO
1709,2004,2,84.0,4.0,,,FRO
1710,2004,3,93.0,6.0,,,FRO
1711,2004,4,81.0,6.9,,,FRO
1712,2004,5,98.0,7.8,,,FRO
1713,2004,6,104.0,9.1,,,FRO
1714,2004,7,74.0,10.9,,,FRO
1715,2004,8,55.0,11.6,,,FRO
1716,2004,9,196.0,10.4,,,FRO
1717,2004,10,113.0,7.8,,,FRO
1718,2004,11,197.0,5.3,,,FRO
1719,2004,12,239.0,4.8,,,FRO
1720,2004,1,158.6,27.060000000000002,31.0,23.36,FJI
1721,2004,2,368.6,27.425,31.26,24.34,FJI
1722,2004,3,290.6,27.125,30.939999999999998,24.1,FJI
1723,2004,4,237.8,26.366666666666664,29.76,23.4,FJI
1724,2004,5,95.6,25.633333333333336,29.48,22.28,FJI
1725,2004,6,270.25,24.975,28.380000000000003,22.060000000000002,FJI
1726,2004,7,167.0,23.925,27.76,20.8,FJI
1727,2004,8,225.6,23.675,27.339999999999996,21.14,FJI
1728,2004,9,169.2,23.85,27.7,20.759999999999998,FJI
1729,2004,10,173.6,25.36,28.939999999999998,22.16,FJI
1730,2004,11,211.4,25.74,29.76,22.2,FJI
1731,2004,12,198.8,27.119999999999997,30.8,23.66,FJI
