country_code,year,co2,co2_per_capita,population
ESP,1986,190467.647,0.0049690755687052,38330599.80000072
ESP,1987,190878.351,0.0049616911013825,38470422.10000026
ESP,1988,199033.759,0.0051549468824393,38610244.4000001
ESP,1989,226671.938,0.0058495883311602,38750066.70000009
ESP,1990,214950.0,0.0055271435719448,38889889.00000058
ESP,1991,222100.0,0.0056839316547064,39075065.20000062
ESP,1992,232370.0,0.0059187104234157,39260241.40000058
ESP,1993,218080.0,0.0055286523319758,39445417.60000013
ESP,1994,228450.0,0.0057644859209755,39630593.80000018
ESP,1995,240570.0,0.00604207830214,39815770.00000054
ESP,1996,230110.0,0.0057526139219176,40000946.20000054
ESP,1997,248600.0,0.0061862151696427,40186122.400000274
ESP,1998,256220.0,0.0063465880188456,40371298.60000029
ESP,1999,278300.0,0.0068620362438404,40556474.80000002
ESP,2000,293310.0,0.007199266421481,40741651.000000305
ESP,2001,294790.0,0.0071334952189961,41324763.1000005
ESP,2002,312750.0,0.0074627978275548,41907875.20000031
ESP,2003,318660.003662109,0.0074994728037799,42490987.30000025
ESP,2004,335559.997558594,0.007790296308751,43074099.40000004
ESP,2005,350500.0,0.0080284559631116,43657211.50000009
ESP,2006,341779.998779297,0.0077255311663067,44240323.60000041
ESP,2007,354679.992675781,0.0079128247787525,44823435.7000002
ESP,2008,324269.989013672,0.0071414807935183,45406547.80000019
ESP,2009,287489.990234375,0.006251187568238,45989659.900000215
ESP,2010,273250.0,0.0058671620405158,46572772.00000049
ESP,2011,274399.993896484,0.0058954350445825,46544486.00000076
ESP,2012,269269.989013672,0.0057887357310715,46516200.00000067
ESP,2013,242809.997558594,0.0052230779285685,46487914.000000656
ESP,2014,240960.006713867,0.005186438572299,46459628.00000084
ESP,2015,256279.998779297,0.005519547524155,46431342.00000053
ESP,2016,247029.998779297,0.0052990448565296,46617835.00000027
ESP,2017,263450.012207031,0.0056287532257066,46804328.00000022
ESP,2018,257040.008544922,0.0054700046322859,46990821.00000081
ESP,2019,239979.995727539,0.0050867668245703,47177314.0000006
ESP,2020,239979.995727539,0.005066737893926805,47363807.000000656
ESP,2021,230718.96118431172,0.004852103166211514,47550300.000000894
ESP,2022,226088.4437995758,0.004736146473006073,47736793.00000101
ESP,2023,221457.92641483987,0.0046210922684816556,47923286.00000101
ESP,2024,216827.40903010397,0.004506930057402645,48109779.00000119
ESP,2025,212196.89164536804,0.004393649506640228,48296272.00000131
EST,1990,35280.0,0.022461694788352,1570674.0000000005
EST,1991,31540.0,0.0203052312752322,1553294.3000000045
EST,1992,23820.0,0.0155086747661621,1535914.600000003
EST,1993,18340.0,0.012077430686644,1518534.9000000102
EST,1994,17820.0,0.0118708578566693,1501155.200000002
EST,1995,16260.0,0.010958531125497,1483775.5000000114
EST,1996,17200.0,0.0117294389413826,1466395.8000000094
EST,1997,16770.0,0.0115733703717991,1449016.1000000103
EST,1998,16240.0,0.0113436623991957,1431636.4000000092
EST,1999,15290.0,0.0108113329072437,1414256.700000011
EST,2000,14920.0,0.0106809690473821,1396877.0000000033
EST,2001,15380.0,0.0110620201003666,1390342.800000002
EST,2002,14949.9998092651,0.0108035170537783,1383808.6000000024
EST,2003,16940.0005340576,0.0122996554165659,1377274.400000004
EST,2004,17020.0004577637,0.012416649382402,1370740.2000000086
EST,2005,17229.9995422363,0.0126300570018283,1364206.0000000095
EST,2006,15979.9995422363,0.0117701491201601,1357671.8000000103
EST,2007,19979.9995422363,0.0147875386949754,1351137.600000007
EST,2008,18399.9996185303,0.013684332211662,1344603.4000000039
EST,2009,15050.0001907349,0.0112475499703116,1338069.200000003
EST,2010,19000.0,0.0142692456450637,1331535.0000000075
EST,2011,18170.0000762939,0.0136805868906201,1328159.4000000032
EST,2012,16889.9993896484,0.0127492496433368,1324783.8000000024
EST,2013,19319.9996948242,0.014620765706482,1321408.2000000062
EST,2014,17940.0005340576,0.0136111963649894,1318032.6000000052
EST,2015,15539.999961853,0.0118205737023824,1314657.0000000051
EST,2016,15989.9997711182,0.0121355684721707,1317614.4000000071
EST,2017,16709.9990844727,0.0126536089021988,1320571.8000000005
EST,2018,15319.9996948242,0.0115751127325518,1323529.2000000088
EST,2019,10180.0003051758,0.0076744087012833,1326486.600000013
EST,2020,10180.0003051758,0.007657336679977274,1329444.000000012
EST,2021,8844.315425146946,0.006637876112368878,1332401.4000000143
EST,2022,8176.472951812354,0.006123053183767715,1335358.8000000194
EST,2023,7508.630478477762,0.00561050555801211,1338316.2000000207
EST,2024,6840.78800514317,0.005100218184524811,1341273.600000022
EST,2025,6172.945531808578,0.004592176145177773,1344231.0000000251
ETH,1970,1653.817,5.842174043563137e-05,28308246.0
ETH,1971,1851.835,6.391816326818222e-05,28971968.300000004
ETH,1972,1408.128,4.751460052022543e-05,29635690.6
ETH,1973,1752.826,5.785016382281124e-05,30299412.899999995
ETH,1974,1738.158,5.613636954955388e-05,30963135.2
ETH,1975,1210.11,3.826210049480888e-05,31626857.5
ETH,1976,1177.107,3.645357275374783e-05,32290579.799999997
ETH,1977,1048.762,3.182473708038259e-05,32954302.100000005
ETH,1978,1371.458,4.0795318121073177e-05,33618024.4
ETH,1979,1848.168,5.391113866435516e-05,34281746.7
ETH,1980,1822.499,5.2152655327075454e-05,34945469.0
ETH,1981,1866.503,5.150575174415469e-05,36238729.400000006
ETH,1982,1481.468,3.947214117595226e-05,37531989.8
ETH,1983,1844.501,4.750776853976333e-05,38825250.2
ETH,1984,1664.818,4.149750265155656e-05,40118510.6
ETH,1985,1815.165,4.383210271301848e-05,41411771.0
ETH,1986,2214.868,5.186433371876645e-05,42705031.4
ETH,1987,2581.568,5.867427789548867e-05,43998291.8
ETH,1988,2673.243,5.902299369638296e-05,45291552.2
ETH,1989,2827.257,6.06905307160128e-05,46584812.6
ETH,1990,2310.0,4.824755582790477e-05,47878073.0
ETH,1991,2330.0,4.679330087985624e-05,49793452.400000006
ETH,1992,1520.0,2.9395365300053057e-05,51708831.8
ETH,1993,1940.0,3.6177688334928826e-05,53624211.20000001
ETH,1994,2260.0,4.069169353941906e-05,55539590.60000002
ETH,1995,2570.0,4.473068213245956e-05,57454970.0
ETH,1996,2870.0,4.834062842823694e-05,59370349.4
ETH,1997,3060.0,4.993005810514242e-05,61285728.8
ETH,1998,3230.0,5.110669879044937e-05,63201108.2
ETH,1999,3180.0,4.883555789332839e-05,65116487.599999994
ETH,2000,3560.0,5.310906825853441e-05,67031867.0
ETH,2001,4400.0,6.353564968120107e-05,69252459.4
ETH,2002,4570.00017166138,6.394018523861857e-05,71473051.8
ETH,2003,5019.99998092651,6.811984989238068e-05,73693644.2
ETH,2004,5329.99992370605,7.021080843887523e-05,75914236.6
ETH,2005,5050.00019073486,6.463187102815391e-05,78134828.99999999
ETH,2006,5400.00009536743,6.720144081488731e-05,80355421.4
ETH,2007,5960.00003814697,7.217592329634795e-05,82576013.8
ETH,2008,6489.99977111816,7.653607923660228e-05,84796606.2
ETH,2009,6530.00020980835,7.504263886758071e-05,87017198.6
ETH,2010,6469.99979019165,7.250291292163037e-05,89237791.0
ETH,2011,7539.99996185303,8.20594418820087e-05,91884611.8
ETH,2012,8479.99954223633,8.970560700289578e-05,94531432.6
ETH,2013,10079.9999237061,0.0001037269097872,97178253.40006399
ETH,2014,12340.0001525879,0.0001236162382195,99825074.20001161
ETH,2015,12890.0003433228,0.0001257905920772,102471895.00000101
ETH,2016,14970.0002670288,0.0001420092123151,105415698.20000347
ETH,2017,15819.9996948242,0.0001459955009983,108359501.40003568
ETH,2018,17239.9997711182,0.0001548920747059,111303304.60000941
ETH,2019,18360.0006103516,0.0001607042923352,114247107.80005781
ETH,2020,18360.0006103516,0.00015666744505760038,117190911.00005722
ETH,2021,20878.689805218506,0.000173793977404792,120134714.20007229
ETH,2022,22128.910187765465,0.00017979506623265877,123078517.40008354
ETH,2023,23379.130570312424,0.00018551579163900167,126022320.60010433
ETH,2024,24629.350952859382,0.0001909753524967013,128966123.80011082
ETH,2025,25879.57133540634,0.000196191233851424,131909927.00012779
FIN,1970,40395.672,0.0087690461186192,4606621.000000034
FIN,1971,40582.689,0.0087767215675717,4623900.700000014
FIN,1972,44161.681,0.0095151830340402,4641180.40000001
FIN,1973,49387.156,0.0106016054532698,4658460.100000021
FIN,1974,46680.91,0.0099836415191452,4675739.800000032
FIN,1975,46101.524,0.00982342476949,4693019.500000043
FIN,1976,51279.328,0.0108866392181626,4710299.200000008
FIN,1977,50219.565,0.0106226815167484,4727578.9000000255
FIN,1978,51913.719,0.0109410465888277,4744858.60000002
FIN,1979,54333.939,0.0114095676305746,4762138.300000039
FIN,1980,58246.628,0.0121869708822287,4779418.000000022
FIN,1981,51510.349,0.010731030511315,4800130.700000016
FIN,1982,43083.583,0.0089369389181984,4820843.400000012
FIN,1983,41576.446,0.0085874138688592,4841556.100000016
FIN,1984,42254.841,0.0086903547989777,4862268.800000052
FIN,1985,49665.848,0.0101712136324907,4882981.50000001
FIN,1986,53329.181,0.0108753072326573,4903694.200000032
FIN,1987,57656.241,0.0117082609481357,4924406.900000001
FIN,1988,52185.077,0.0105528442628566,4945119.600000026
FIN,1989,52584.78,0.0105893185317595,4965832.300000009
FIN,1990,54560.0,0.0109414434242546,4986545.000000032
FIN,1991,55130.0,0.0110138596427929,5005511.400000019
FIN,1992,52280.0,0.0104050613976242,5024477.800000023
FIN,1993,53460.0,0.0105998991720776,5043444.20000004
FIN,1994,59930.0,0.0118382337457969,5062410.600000006
FIN,1995,56090.0,0.0110383464954479,5081377.000000039
FIN,1996,62570.0,0.0122678014190181,5100343.400000033
FIN,1997,60620.0,0.011841440031623,5119309.800000006
FIN,1998,57270.0,0.0111457612963662,5138276.2000000365
FIN,1999,56510.0,0.0109574058044118,5157242.600000018
FIN,2000,55100.0,0.0106448561099445,5176209.000000027
FIN,2001,61090.0,0.011759575979219,5194915.200000028
FIN,2002,63439.998626709,0.0121681253315994,5213621.400000022
FIN,2003,71709.9990844727,0.0137051814348307,5232327.600000031
FIN,2004,67680.0003051758,0.0128888906228666,5251033.8000000175
FIN,2005,55459.9990844727,0.0105242382137397,5269740.000000006
FIN,2006,67019.9966430664,0.012672908848551,5288446.200000039
FIN,2007,65099.9984741211,0.0122664648699594,5307152.400000032
FIN,2008,56659.9998474121,0.0106386601866245,5325858.600000038
FIN,2009,54180.0003051758,0.0101374017029741,5344564.800000037
FIN,2010,62529.9987792969,0.0116589295561042,5363271.000000032
FIN,2011,55119.9989318848,0.0102329725861192,5386509.000000045
FIN,2012,49409.9998474121,0.0091335139790108,5409747.000000039
FIN,2013,50189.998626709,0.0092380153132594,5432985.000000041
FIN,2014,46159.9998474121,0.0084600647457796,5456223.000000035
FIN,2015,42819.9996948242,0.0078146371869102,5479461.000000006
FIN,2016,45700.0007629395,0.0083250412213297,5489462.400000004
FIN,2017,43020.0004577637,0.0078225808955708,5499463.800000064
FIN,2018,44580.0018310547,0.0080915297969492,5509465.200000003
FIN,2019,40709.9990844727,0.0073757125524543,5519466.60000006
FIN,2020,40709.9990844727,0.00736237176604915,5529468.00000006
FIN,2021,41538.42897394812,0.007498629557182423,5539469.400000071
FIN,2022,41573.98581621027,0.007491522581974793,5549470.800000073
FIN,2023,41609.54265847243,0.00748444117743258,5559472.200000098
FIN,2024,41645.099500734585,0.007477385205800028,5569473.600000102
FIN,2025,41680.65634299674,0.007470354530309016,5579475.000000114
FJI,1970,520.714,0.0009868848482091,527634.0000000404
FJI,1971,550.05,0.0010198787826646,539328.8000000397
FJI,1972,579.386,0.0010514722055461,551023.6000000456
FJI,1973,630.724,0.0011208519216716,562718.4000000285
FJI,1974,671.061,0.0011682548381548,574413.2000000165
FJI,1975,623.39,0.0010636094371685,586108.000000042
FJI,1976,484.044,0.0008097051402234,597802.8000000727
FJI,1977,766.403,0.0012574339915366,609497.6000000174
FJI,1978,711.398,0.0011452136246354,621192.4000000322
FJI,1979,839.743,0.0013268446573101,632887.2000000387
FJI,1980,795.739,0.0012345039110617,644582.0000000222
FJI,1981,1081.765,0.0016436031109439,658166.800000005
FJI,1982,839.743,0.0012500796425345,671751.6000000172
FJI,1983,715.065,0.0010433781132885,685336.4000000644
FJI,1984,583.053,0.0008342185070362,698921.2000000607
FJI,1985,579.386,0.0008131664856155,712506.0000000523
FJI,1986,605.055,0.0008333048704101,726090.8000000409
FJI,1987,476.71,0.0006444852310931,739675.6000001126
FJI,1988,553.717,0.0007350937338535,753260.4000000259
FJI,1989,630.724,0.0008224919449192,766845.2000000573
FJI,1990,690.0,0.0008841279807285,780430.0000000641
FJI,1991,680.0,0.0008655386915524,785637.9000000285
FJI,1992,720.0,0.0009104176819299,790845.800000003
FJI,1993,700.0,0.0008793376627732,796053.7000000476
FJI,1994,700.0,0.0008736222976366,801261.6000000248
FJI,1995,710.0,0.0008803804731611,806469.5000000049
FJI,1996,770.0,0.0009486527529286,811677.4000000755
FJI,1997,750.0,0.0009181215526831,816885.3
FJI,1998,730.0,0.0008879771782566,822093.200000069
FJI,1999,750.0,0.0009065623144946,827301.1000000788
FJI,2000,810.0,0.0009729624544599,832509.0000000444
FJI,2001,1040.0,0.0012384269596022,839775.0000000505
FJI,2002,879.999995231628,0.0010389107436731,847041.0000000208
FJI,2003,1049.99995231628,0.0012290663102564,854307.0000000536
FJI,2004,1470.00002861023,0.0017061816336053,861573.0000000064
FJI,2005,1289.99996185303,0.0014847399366891,868839.000000006
FJI,2006,1379.99999523163,0.0015751536576456,876105.00000002
FJI,2007,1259.99999046326,0.0014263542616446,883371.0000000057
FJI,2008,970.000028610229,0.0010891081648418,890637.000000021
FJI,2009,970.000028610229,0.0010802948966761,897903.0000000637
FJI,2010,1159.9999666214,0.001281528605842,905169.0000000022
FJI,2011,1110.00001430511,0.0012230391644737,907575.200000048
FJI,2012,1029.99997138977,0.0011318912357876,909981.4000000351
FJI,2013,1129.99999523163,0.0012385087162864,912387.6000000006
FJI,2014,1289.99996185303,0.0014101538093645,914793.8000000025
FJI,2015,1379.99999523163,0.0015045791487479,917200.0000000373
FJI,2016,1519.99998092651,0.0016560540990678,917844.400000051
FJI,2017,1649.99997615814,0.0017964290649577,918488.8000000112
FJI,2018,1629.99999523163,0.0017734099858775,919133.20000005
FJI,2019,1629.99999523163,0.0017721675274888,919777.6000000268
FJI,2020,1629.99999523163,0.0017709268088241907,920422.0000000286
FJI,2021,1679.8536061166108,0.0018238137946586326,921066.4000000246
FJI,2022,1702.7173185677407,0.0018473444366364,921710.8000000298
FJI,2023,1725.5810310188706,0.001870842199424728,922355.200000019
FJI,2024,1748.4447434700005,0.001894307151888213,922999.6000000215
FJI,2025,1771.3084559211304,0.0019177393626993678,923644.0000000185
FRA,1970,439013.24,0.0086892731644186,50523586.000000544
FRA,1971,462434.369,0.0090954096448202,50842610.40000047
FRA,1972,480729.032,0.0093962797295132,51161634.8000003
FRA,1973,516599.626,0.0100348292742918,51480659.200000055
FRA,1974,499071.366,0.0096346412046424,51799683.60000008
FRA,1975,446919.292,0.0085750263034148,52118708.000000544
FRA,1976,505602.293,0.0096419557036375,52437732.40000032
FRA,1977,480857.377,0.0091146121590249,52756756.80000004
FRA,1978,505858.983,0.0095308815350983,53075781.200000264
FRA,1979,529155.434,0.0099102417932578,53394805.60000044
FRA,1980,505363.938,0.0094084510078689,53713830.000000134
FRA,1981,454700.666,0.0084229194530729,53983736.70000055
FRA,1982,436893.714,0.0080527995286672,54253643.40000021
FRA,1983,422603.415,0.0077508418697042,54523550.100000694
FRA,1984,405342.846,0.0073976505530492,54793456.80000035
FRA,1985,400880.107,0.0072803418011324,55063363.50000027
FRA,1986,385614.386,0.0069689426380586,55333270.20000038
FRA,1987,377491.981,0.0067890362034331,55603176.90000073
FRA,1988,372207.834,0.0066616662267052,55873083.60000057
FRA,1989,390649.177,0.0069581113316652,56142990.30000009
FRA,1990,356240.0,0.0063148680345205,56412897.00000041
FRA,1991,380650.0,0.0067207347437387,56638152.600000836
FRA,1992,368590.0,0.0064820244102076,56863408.20000015
FRA,1993,349420.0,0.0061206547279531,57088663.80000082
FRA,1994,344400.0,0.0060090114863092,57313919.40000005
FRA,1995,352240.0,0.0061217422738508,57539175.00000015
FRA,1996,367900.0,0.0063689712887085,57764430.60000083
FRA,1997,359070.0,0.0061919631494746,57989686.20000068
FRA,1998,381110.0,0.0065466010652268,58214941.800000586
FRA,1999,374900.0,0.0064151049565072,58440197.400000125
FRA,2000,373120.0,0.0063601315752219,58665453.00000057
FRA,2001,376730.0,0.0063805645872036,59043364.400000356
FRA,2002,371019.989013672,0.0062438913338456,59421275.80000044
FRA,2003,376709.991455078,0.0062995838086421,59799187.20000001
FRA,2004,377790.008544922,0.006277969814665,60177098.60000041
FRA,2005,380660.003662109,0.0062861851341797,60555010.000000946
FRA,2006,371549.987792969,0.0060976887248502,60932921.4000009
FRA,2007,362829.986572266,0.0059178773146964,61310832.80000034
FRA,2008,357989.990234375,0.0058031654700854,61688744.20000069
FRA,2009,343730.010986328,0.0055380785006616,62066655.600000024
FRA,2010,347779.998779297,0.0055694196547042,62444567.00000067
FRA,2011,335140.014648438,0.0053436352013715,62717607.40000006
FRA,2012,338420.013427734,0.0053725437862179,62990647.800000705
FRA,2013,338559.997558594,0.0053515690784305,63263688.20000102
FRA,2014,306100.006103516,0.004817685972323,63536728.6000005
FRA,2015,311299.987792969,0.004878563152187,63809769.00000096
FRA,2016,313920.013427734,0.0049093092179,63943825.800000444
FRA,2017,317829.986572266,0.0049600575686354,64077882.600001074
FRA,2018,307049.987792969,0.004781820805633,64211939.40000075
FRA,2019,300519.989013672,0.0046703758860084,64345996.20000082
FRA,2020,300519.989013672,0.004660665973920158,64480053.000000775
FRA,2021,295429.93709777476,0.004572220185532456,64614109.800000936
FRA,2022,292452.1329009311,0.00451676314956735,64748166.6000008
FRA,2023,289474.3287040875,0.00446153527938569,64882223.40000084
FRA,2024,286496.5245072438,0.004406535157439539,65016280.20000082
FRA,2025,283518.72031040024,0.004351761377848229,65150337.000000864
FRO,1970,256.69,0.0066818513119533,38416.000000000306
FRO,1971,260.357,0.0066964593439266,38879.80000000039
FRO,1972,234.688,0.0059650870789658,39343.60000000019
FRO,1973,253.023,0.0063561800067324,39807.4000000001
FRO,1974,300.694,0.007466725600429,40271.20000000049
FRO,1975,348.365,0.0085519823247821,40735.00000000014
FRO,1976,330.03,0.0080106702136955,41198.80000000023
FRO,1977,407.037,0.0097698415365339,41662.600000000275
FRO,1978,399.703,0.0094881831820426,42126.40000000006
FRO,1979,480.377,0.0112790501101192,42590.200000000106
FRO,1980,421.705,0.0097947925860547,43054.000000000095
FRO,1981,440.04,0.0101166760543951,43496.50000000036
FRO,1982,458.375,0.0104320762875805,43939.000000000044
FRO,1983,487.711,0.0109890607572975,44381.500000000095
FRO,1984,498.712,0.0111260039264679,44824.000000000255
FRO,1985,517.047,0.0114222880054786,45266.50000000026
FRO,1986,491.378,0.0107501367345599,45709.000000000146
FRO,1987,498.712,0.0108059759704451,46151.50000000028
FRO,1988,528.048,0.0113329613254925,46594.00000000022
FRO,1989,579.386,0.0123177957543609,47036.500000000284
FRO,1990,704.064,0.0148289559594768,47479.000000000065
FRO,1991,656.393,0.0138780813199963,47297.10000000022
FRO,1992,649.059,0.0137760001018779,47115.20000000017
FRO,1993,583.053,0.0124230130845263,46933.30000000015
FRO,1994,575.719,0.0123144761440299,46751.400000000045
FRO,1995,572.052,0.0122838338397448,46569.50000000037
FRO,1996,601.388,0.0129644129034483,46387.60000000013
FRO,1997,590.387,0.0127773629660409,46205.7000000003
FRO,1998,623.39,0.013544948483176,46023.80000000032
FRO,1999,630.724,0.0137586792868532,45841.900000000314
FRO,2000,689.396,0.0150984669294787,45660.00000000017
FRO,2001,762.736,0.0166046805268313,45935.000000000255
FRO,2002,726.066,0.0157123133520882,46210.00000000027
FRO,2003,733.4,0.0157771324083037,46485.00000000016
FRO,2004,748.068,0.0159980325064157,46760.00000000012
FRO,2005,722.399,0.0153587541192728,47035.00000000025
FRO,2006,678.395,0.0143393574297188,47310.00000000025
FRO,2007,689.396,0.0144876746874014,47585.0000000003
FRO,2008,630.724,0.0131785206853322,47860.00000000007
FRO,2009,575.719,0.0119605069076555,48135.00000000021
FRO,2010,630.724,0.013028795703367,48410.00000000028
FRO,2011,568.385,0.0117214051209291,48491.20000000024
FRO,2012,590.387,0.0121547833749207,48572.40000000015
FRO,2013,678.395,0.0139433669862045,48653.60000000005
FRO,2014,597.721,0.0122647676814104,48734.80000000004
FRO,2015,608.722,0.0124697230416256,48816.00000000037
FRO,2016,630.724,0.0127326902967147,49535.8
FRO,2020,630.724,0.0125852721005091,50116.040000000154
FRO,2021,645.1263473041876,0.01280407741217177,50384.44602739747
FRO,2022,653.2458339692035,0.012902255387132506,50630.359915266396
FRO,2023,661.3653206342195,0.013006397941715625,50849.230017252674
FRO,2024,669.4848072992354,0.013133779809113764,50974.26765405858
FRO,2025,677.6042939642514,0.013222775172713062,51245.24051218666
FSM,1990,0.0,0.0,
FSM,1991,0.0,0.0,
FSM,1992,110.0,0.0010866966594944,101224.20000000641
FSM,1993,110.0,0.0010728065008172,102534.80000000799
FSM,1994,110.0,0.0010592669487526,103845.40000000637
FSM,1995,120.0,0.0011411617026132,105156.00000000556
FSM,1996,120.0,0.0011271140432774,106466.6000000021
FSM,1997,120.0,0.0011134080306409,107777.20000000863
FSM,1998,130.0,0.0011917006301346,109087.80000000233
FSM,1999,130.0,0.0011775532978738,110398.4000000077
FSM,2000,130.0,0.001163737926219,111709.0000000015
FSM,2001,150.0,0.001347746433189,111296.90000000533
FSM,2002,140.000000596046,0.0012625716112221,110884.8000000045
FSM,2003,159.999996423721,0.0014483215891683,110472.70000000563
FSM,2004,159.999996423721,0.0014537445409503,110060.6000000044
FSM,2005,159.999996423721,0.0014592082556872,109648.5000000021
FSM,2006,140.000000596046,0.001281624079483,109236.4000000072
FSM,2007,140.000000596046,0.001286477382313,108824.30000000108
FSM,2008,119.999997317791,0.0011068864695835,108412.20000000965
FSM,2009,129.999995231628,0.0012037025450127,108000.10000000158
FSM,2010,109.999999403954,0.0010224188515815,107588.0000000035
FSM,2011,119.999997317791,0.0011114939341865,107962.80000000067
FSM,2012,129.999995231628,0.0011999526963088,108337.60000000312
FSM,2013,140.000000596046,0.001287801581016,108712.40000000171
FSM,2014,140.000000596046,0.0012833769736141,109087.20000000774
FSM,2015,150.000005960464,0.0013703386194338,109462.000000001
FSM,2016,170.000001788139,0.0015455838287214,109990.80000000598
FSM,2017,180.000007152557,0.001628670454404,110519.60000000533
FSM,2018,170.000001788139,0.001530864035755,111048.40000000226
FSM,2019,180.000007152557,0.0016132328751085,111577.20000000054
FSM,2020,180.000007152557,0.001605623313226359,112106.00000000175
FSM,2021,192.1336631320872,0.001705810842937429,112634.79999999912
FSM,2022,198.31519244825319,0.0017524645066810945,113163.599999998
FSM,2023,204.4967217644192,0.0017986841843819267,113692.39999999746
FSM,2024,210.67825108058517,0.0018444759036027611,114221.19999999646
FSM,2025,216.85978039675115,0.0018898455807996606,114749.99999999476
GAB,1970,2082.856,0.0034877493335476,597192.000000012
GAB,1971,2845.592,0.0046467703255132,612380.6000000067
GAB,1972,2739.249,0.0043648557003753,627569.2000000075
GAB,1973,5313.483,0.0082666954800081,642757.800000006
GAB,1974,5452.829,0.0082876492674783,657946.4000000019
GAB,1975,5368.488,0.0079753511554145,673135.0000000077
GAB,1976,5709.519,0.0082948180187342,688323.6000000009
GAB,1977,6314.574,0.0089757846416878,703512.2000000004
GAB,1978,7561.354,0.010520864871724,718700.8000000061
GAB,1979,6754.614,0.0092038582380396,733889.4000000065
GAB,1980,6633.603,0.0088556905956389,749078.0000000005
GAB,1981,6574.931,0.0085115350309978,772473.0000000042
GAB,1982,6556.596,0.0082382957977956,795868.0000000013
GAB,1983,5518.835,0.0067363410772853,819263.000000002
GAB,1984,5995.545,0.0071150395534131,842658.0000000034
GAB,1985,6318.241,0.0072954438123301,866053.000000011
GAB,1986,4968.785,0.0055863692987111,889448.0000000016
GAB,1987,4022.699,0.0044067807936304,912843.0000000101
GAB,1988,4334.394,0.0046295856395489,936238.0000000036
GAB,1989,5771.858,0.0060146514344546,959633.0000000048
GAB,1990,4100.0,0.0041707865900055,983028.0000000175
GAB,1991,4560.0,0.0045058455935646,1012018.7000000057
GAB,1992,4530.0,0.0043515457209127,1041009.4000000235
GAB,1993,4650.0,0.0043457939863743,1070000.1000000231
GAB,1994,4620.0,0.0042038568475732,1098990.8000000122
GAB,1995,5210.0,0.0046188700789862,1127981.500000006
GAB,1996,5810.0,0.0050217282662452,1156972.200000021
GAB,1997,5560.0,0.0046881736351111,1185962.9000000209
GAB,1998,6390.0,0.0052594601143615,1214953.600000016
GAB,1999,6030.0,0.004847483926732,1243944.3000000229
GAB,2000,6080.0,0.0047763632864207,1272935.0000000137
GAB,2001,6230.0,0.0047313389309452,1316752.0000000098
GAB,2002,5960.00003814697,0.0043805202368619,1360569.0000000028
GAB,2003,6440.00005722046,0.0045856339049381,1404386.0000000135
GAB,2004,6090.00015258789,0.0042052116675548,1448203.000000006
GAB,2005,6059.99994277954,0.0040616077148962,1492020.0000000277
GAB,2006,5440.00005722046,0.0035420425847407,1535837.0000000163
GAB,2007,4940.00005722046,0.0031272671466159,1579654.0000000214
GAB,2008,5269.99998092651,0.0032461312711631,1623471.000000025
GAB,2009,5199.99980926514,0.0031188371830572,1667288.0000000214
GAB,2010,5760.00022888184,0.0033662459223027,1711105.0000000233
GAB,2011,5780.00020980835,0.0032570952604579,1774587.400000013
GAB,2012,5599.99990463257,0.0030466742365456,1838069.8000000152
GAB,2013,5789.99996185303,0.0030448808935421,1901552.2000000277
GAB,2014,5960.00003814697,0.0030330254938752,1965034.6000000376
GAB,2015,6119.99988555908,0.0030169823006457,2028517.0000000554
GAB,2016,6420.00007629395,0.0030845688230688,2081328.2000000149
GAB,2017,5329.99992370605,0.0024974938018135,2134139.4000000274
GAB,2018,5119.99988555908,0.0023411593684645,2186950.600000009
GAB,2019,5250.0,0.0023439992592069,2239761.800000037
GAB,2020,5250.0,0.0022900034153764924,2292573.00000003
GAB,2021,4694.435445452722,0.002001563515884799,2345384.200000033
GAB,2022,4429.242246490907,0.0018469063223500641,2398195.4000000358
GAB,2023,4164.049047529093,0.0016989138452458681,2451006.6000000536
GAB,2024,3898.8558485672784,0.0015571643625854937,2503817.8000000417
GAB,2025,3633.6626496054637,0.0014212709977104144,2556629.0000000596
GBR,1970,653063.364,0.0117351557226262,55650166.000000164
GBR,1971,660863.073,0.0118609005402946,55717782.200000264
GBR,1972,648486.948,0.0116246718065923,55785398.400000066
GBR,1973,660034.331,0.0118173447884046,55853014.60000033
GBR,1974,617607.141,0.0110443521856695,55920630.80000026
GBR,1975,603643.205,0.0107816057359324,55988247.0
GBR,1976,598912.775,0.0106842128692793,56055863.20000001
GBR,1977,604746.972,0.0107752936643482,56123479.400000304
GBR,1978,605084.336,0.0107683313439433,56191095.600000516
GBR,1979,644893.288,0.0114629942166574,56258711.8000004
GBR,1980,579290.658,0.0102845450532475,56326328.00000038
GBR,1981,560819.979,0.0099410186941322,56414739.40000036
GBR,1982,548520.861,0.0097077924546466,56503150.80000011
GBR,1983,545741.275,0.0096435096290732,56591562.20000053
GBR,1984,529335.117,0.0093390148826745,56679973.60000023
GBR,1985,559855.558,0.0098621012029847,56768385.000000134
GBR,1986,568777.369,0.0100036830249549,56856796.400000304
GBR,1987,571868.65,0.0100424367930746,56945207.80000012
GBR,1988,570464.189,0.0100022442377284,57033619.20000042
GBR,1989,581721.879,0.0101838445323055,57122030.60000025
GBR,1990,561770.0,0.0098193612977155,57210442.00000027
GBR,1991,570680.0,0.0099465960273597,57374402.1000002
GBR,1992,557890.0,0.0096959659376609,57538362.20000047
